Parcela	Transecte	Ronda	Nom_definitiu	Codi_planta	Frequencia
30	1	1	Apis	ROF	1
30	1	1	Apis	ROF	1
30	1	1	Apis	ROF	1
30	1	1	Apis	ROF	1
30	1	1	Apis	ROF	1
30	1	1	Apis	ROF	1
30	1	1	Apis	ROF	1
30	1	1	Apis	ROF	1
30	1	1	Apis	ROF	1
30	1	1	Oxythyrea_funesta	ROF	1
30	2	1	Empididae	TVUH	1
30	2	1	Apis	ROF	1
30	2	1	Apis	ROF	1
30	2	1	Apis	ROF	1
30	2	1	Dasytes_nigroaeneus	ROF	1
30	2	1	Apis	ROF	1
30	2	1	Apis	ROF	1
30	2	1	Apis	ROF	1
30	2	1	Apis	ROF	1
30	3	1	Apis	ROF	1
30	3	1	Apis	ROF	1
30	3	1	Apis	ROF	1
30	3	1	Apis	ROF	1
30	3	1	Lobonyx_aeneus	ROF	1
30	3	1	Lasioglossum_griseolum	TVUH	1
30	3	1	Apis	TVUF	1
30	3	1	Mosca_9	TVUF	1
30	3	1	Anthrenus_1	CSA	1
30	3	1	Coleòpter_vermell_gruixut	CSA	1
30	4	1	Apis	ROF	1
30	4	1	Apis	ROF	1
30	4	1	Apis	ROF	1
30	4	1	Apis	ROF	1
30	4	1	Apis	ROF	1
30	4	1	Apis	ROF	1
30	4	1	Apis	ROF	1
30	1	2	Apis	TVUH	1
30	1	2	Apis	ROF	1
30	1	2	Apis	ROF	1
30	1	2	Apis	ROF	1
30	1	2	Apis	ROF	1
30	1	2	Apis	ROF	1
30	1	2	Apis	ROF	1
30	1	2	Bibio_sp	ROF	1
30	1	2	Pseudophilotes_panoptes	TVUF	1
30	1	2	Conòpid_llarg_vermell	ROF	1
30	1	2	Apis	ROF	1
30	1	2	Apis	ROF	1
30	1	2	Lasioglossum_interruptum	ROF	1
30	2	2	Apis	TVUF	1
30	2	2	Empididae	TVUF	1
30	2	2	Apis	ROF	1
30	2	2	Apis	ROF	1
30	2	2	Moth_1	TVUH	1
30	2	2	Apis	ROF	1
30	2	2	Apis	ROF	1
30	2	2	Apis	ROF	1
30	3	2	Apis	ROF	1
30	3	2	Apis	ROF	1
30	3	2	Apis	ROF	1
30	3	2	Apis	ROF	1
30	3	2	Lasioglossum_griseolum	ROF	1
30	3	2	Apis	TVUF	1
30	3	2	Gymnosoma	EFL	1
30	3	2	Andrena_djelfensis	TVUF	1
30	4	2	Apis	ROF	1
30	4	2	Anthrenus_1	EFL	1
30	1	3	Apis	ROF	1
30	1	3	Apis	ROF	1
30	1	3	Apis	ROF	1
30	1	3	Apis	ROF	1
30	1	3	Apis	ROF	1
30	1	3	Apis	ROF	1
30	1	3	Apis	ROF	1
30	1	3	Apis	ROF	1
30	1	3	Apis	ROF	1
30	1	3	Apis	ROF	1
30	1	3	Apis	ROF	1
30	1	3	Apis	ROF	1
30	1	3	Apis	ROF	1
30	2	3	Apis	ROF	1
30	2	3	Apis	ROF	1
30	2	3	Apis	ROF	1
30	2	3	Apis	ROF	1
30	2	3	Apis	ROF	1
30	2	3	Apis	ROF	1
30	3	3	Apis	ROF	1
30	3	3	Apis	ROF	1
30	3	3	Apis	ROF	1
30	3	3	Gymnosoma	EFL	1
30	3	3	Andrena_djelfensis	EFL	1
30	3	3	Pseudophilotes_panoptes	TVUF	1
30	4	3	Apis	ROF	1
30	4	3	Apis	ROF	1
30	4	3	Anthrenus_1	EFL	1
30	4	3	Apis	TVUF	1
30	4	3	Nomada_flavoguttata	TVUF	1
31	1	1	Apis	ROF	4
31	2	1	Attalus_pictus	ROF	2
31	2	1	Mosca_3	ROF	1
31	2	1	Apis	TVUH	2
31	2	1	Apis	TVUF	1
31	3	1	Dasytes_nigroaeneus	ROF	1
31	3	1	Apis	ROF	2
31	3	1	Lasioglossum_transitorium_planulum	ROF	1
31	4	1	Apis	ROF	1
31	4	1	Dasytes_nigroaeneus	ROF	1
31	4	1	Attalus_pictus	ROF	1
31	4	1	Clanoptilus_abdominalis	ROF	1
31	1	2	Sarcophagidae_5	TVUF	1
31	1	2	Rodanthidium_sticticum	ROF	1
31	1	2	Apis	ROF	1
31	1	2	Aplocnemus_calidus	ROF	1
31	1	2	Oxythyrea_funesta	ROF	1
31	1	2	Chrysotoxum_cautum	ROF	1
31	2	2	Apis	ROF	1
31	2	2	Apis	ROF	1
31	2	2	Apis	ROF	1
31	2	2	Oxythyrea_funesta	ROF	1
31	2	2	Attalus_pictus	ROF	1
31	2	2	Apis	ROF	1
31	2	2	Apis	ROF	1
31	2	2	Apis	ROF	1
31	2	2	Apis	TVUH	1
31	2	2	Lasioglossum_transitorium_planulum	TVUF	1
31	3	2	Oxythyrea_funesta	ROF	1
31	3	2	Lasioglossum_transitorium_planulum	TVUF	1
31	3	2	Apis	ROF	1
31	4	2	Dipter_blanc	OLA	1
31	4	2	Oxythyrea_funesta	ROF	1
31	1	3	Apis	ROF	1
31	2	3	Apis	ROF	1
31	2	3	Apis	ROF	1
31	2	3	Apis	ROF	1
31	2	3	Apis	ROF	1
31	2	3	Dasytes_nigroaeneus	ROF	2
31	2	3	Attalus_pictus	ROF	1
31	2	3	Apis	ROF	1
31	2	3	Apis	ROF	1
31	2	3	Apis	TVUH	1
31	2	3	Apis	TVUH	4
31	2	3	Apis	TVUF	2
31	3	3	Apis	TVUH	1
31	3	3	Apis	ROF	1
31	3	3	Apis	ROF	1
31	3	3	Attalus_pictus	ROF	2
31	4	3	Chrysotoxum_cautum	TVUH	1
32	4	1	Apis	ROF	1
32	4	1	Apis	ROF	5
32	3	1	Apis	TVUH	1
32	3	1	Apis	TVUF	1
32	3	1	Apis	TVUH	1
32	3	1	Apis	TVUF	1
32	3	1	Apis	ROF	1
32	2	1	Apis	ROF	2
32	2	1	Apis	ROF	1
32	2	1	Apis	TVUH	3
32	2	1	Apis	TVUF	1
32	1	1	Apis	ROF	4
32	1	1	Pseudophilotes_panoptes	TVUH	1
32	1	1	Sarcophagidae_6	TVUH	1
32	1	1	Lasioglossum_transitorium_planulum	TVUH	1
32	1	1	Empididae	TVUF	1
32	1	1	Apis	TVUH	1
32	4	2	Apis	ROF	7
32	3	2	Apis	TVUF	1
32	3	2	Apis	ROF	4
32	3	2	Apis	ROF	1
32	3	2	Apis	ROF	1
32	3	2	Apis	TVUF	4
32	3	2	Apis	TVUH	3
32	3	2	Lasioglossum_transitorium_planulum	TVUF	1
32	2	2	Apis	ROF	5
32	2	2	Anthophora_dispar	ROF	1
32	2	2	Apis	TVUH	4
32	2	2	Apis	TVUF	1
32	1	2	Apis	TVUF	4
32	1	2	Apis	ROF	17
32	1	2	Apis	TVUH	3
32	FT	2	Apis	CSA	3
32	FT	2	Oxythyrea_funesta	CSA	1
32	FT	2	Clanoptilus_abdominalis	CSA	1
32	FT	2	Lobonyx_aeneus	CSA	1
32	FT	2	Clanoptilus_abdominalis	CSA	1
32	4	3	Anthophora_dispar	ROF	1
32	4	3	Apis	ROF	3
32	4	3	Bombus_terrestris	ROF	1
32	3	3	Apis	ROF	4
32	3	3	Andrena_angustior_impressa	ROF	1
32	3	3	Bombylius_discolor	TVUF	1
32	3	3	Apis	TVUF	1
32	3	3	Merodon	TVUH	1
32	3	3	Apis	TVUF	3
32	2	3	Apis	ROF	4
32	2	3	Apis	TVUF	1
32	2	3	Sarcophagidae_1	TVUH	1
32	2	3	Apis	TVUH	1
32	1	3	Apis	ROF	6
32	1	3	Apis	TVUF	2
32	1	3	Andrena_nigroaenea	TVUH	1
33	1	1	Apis	ROF	1
33	1	1	Apis	CSA	1
33	1	1	Apis	TVUF	1
33	1	1	Apis	TVUF	5
33	1	1	Dipter_elipse_1	CSA	1
33	1	1	Apis	CSA	1
33	1	1	Dipter_elipse_1	CSA	1
33	1	1	Chamaesyrphus	TVUF	1
33	1	1	Empididae	CSA	1
33	2	1	Apis	ROF	1
33	2	1	Apis	ROF	3
33	2	1	Anthrenus_2	CSA	1
33	2	1	Apis	ROF	1
33	2	1	Apis	CSA	1
33	3	1	Lasioglossum_transitorium_planulum	CSA	1
33	3	1	Apis	ROF	3
33	3	1	Apis	CSA	1
33	3	1	Lobonyx_aeneus	CSA	1
33	3	1	Anthrenus_1	CSA	1
33	4	1	Apis	ROF	2
33	4	1	Andrena_angustior_impressa	ROF	1
33	1	2	Apis	ROF	1
33	1	2	Dasytes_nigroaeneus	CSA	1
33	1	2	Lobonyx_aeneus	CSA	1
33	1	2	Mordellistena_1	CSA	1
33	1	2	Apis	TVUF	1
33	1	2	Apis	TVUF	3
33	1	2	Hylaeus_hyalinatus	TVUF	1
33	1	2	Apis	TVUF	1
33	1	2	Apis	TVUH	1
33	1	2	Empididae	TVUH	1
33	2	2	Apis	ROF	7
33	2	2	Apis	ROF	1
33	3	2	Apis	TVUH	1
33	3	2	Andrena_angustior_impressa	ROF	1
33	3	2	Apis	ROF	1
33	3	2	Anthrenus_1	CSA	1
33	3	2	Mordellistena_1	CSA	1
33	4	2	Apis	ROF	1
33	1	3	Lasioglossum_transitorium_planulum	CSA	1
33	1	3	Apis	ROF	1
33	1	3	Apis	ROF	1
33	1	3	Apis	TVUF	1
33	1	3	Apis	TVUF	2
33	1	3	Mosca_16	TVUF	1
33	1	3	Empididae	TVUF	1
33	1	3	Apis	TVUH	1
33	1	3	Lasioglossum_transitorium_planulum	TVUF	1
33	1	3	Apis	TVUH	1
33	2	3	Apis	ROF	6
33	2	3	Apis	TVUF	2
33	3	3	Apis	ROF	3
33	3	3	Empididae	TVUF	1
33	3	3	Anthrenus_1	CSA	1
33	4	3	Apis	ROF	1
34	1	1	Lasioglossum_mediterraneum	TVUF	1
34	1	1	Sarcophagidae_3	TVUH	1
34	1	1	Apis	TVUH	1
34	1	1	Apis	TVUH	1
34	1	1	Anthophora_acervorum	HOE	1
34	2	1	Rodanthidium_sticticum	OLA	1
34	2	1	Apis	TVUH	1
34	2	1	Apis	TVUH	3
34	2	1	Sarcophagidae_5	TVUF	1
34	2	1	Lobonyx_aeneus	TVUF	1
34	4	1	Apis	ROF	1
34	1	2	Apis	TVUH	1
34	1	2	Apis	TVUF	1
34	1	2	Apis	TVUH	1
34	1	2	Microlepidoptera	TVUH	1
34	1	2	Apis	TVUF	1
34	2	2	Gonopteryx_cleopatra	AMO	1
34	2	2	Rodanthidium_sticticum	OLA	1
34	2	2	Lasioglossum_mediterraneum	TVUH	1
34	2	2	Rodanthidium_sticticum	TVUF	1
34	2	2	Apis	TVUF	1
34	2	2	Apis	TVUH	2
34	2	2	Apis	TVUF	1
34	2	2	Pseudophilotes_panoptes	HOE	1
34	3	2	Hylaeus_garrulus	DPE	1
34	4	2	Aplocnemus_calidus	ROF	1
34	4	2	Clanoptilus_abdominalis	ROF	1
34	4	2	Anthophora_acervorum	ROF	1
34	1	3	Miridae_3	HOE	1
34	1	3	Paragus_tibialis	TVUH	1
34	1	3	Rodanthidium_sticticum	TVUF	1
34	1	3	Paragus_tibialis	TVUF	1
34	1	3	Chamaesyrphus	HOE	1
34	1	3	Anthophora_acervorum	TVUF	1
34	1	3	Mosca_8	TVUF	1
34	1	3	Lasioglossum_interruptum	TVUH	1
34	1	3	Apis	TVUF	1
34	1	3	Microlepidoptera	TVUF	1
34	1	3	Apis	TVUH	1
34	1	3	Halictus_tetrazonius	TVUH	1
34	1	3	Ichneumonidae_6	TVUH	1
34	2	3	Rodanthidium_sticticum	OLA	1
34	2	3	Ichneumonidae_6	TVUH	1
34	2	3	Sarcophagidae_4	TVUH	1
34	2	3	Apis	TVUH	4
34	2	3	Pseudophilotes_panoptes	TVUF	1
34	2	3	Sarcophagidae_4	TVUF	1
34	2	3	Adela_aldrovandella	DPE	1
34	3	3	Oxythyrea_funesta	ROF	1
34	3	3	Anaspis	AMO	1
35	2	1	Stratyomidae_3	TVUH	1
35	2	1	Mosca_normal_1	TVUF	1
35	4	1	Anthophora_dispar	CSP	1
35	1	2	Apis	TVUF	1
35	1	2	Empididae	EFL	1
35	1	2	Clytra_quadripunctata	HOE	1
35	2	2	Anthophora_dispar	CSP	1
35	2	2	Apis	TVUH	1
35	2	2	Platynochaetus_setosus	TVUH	1
35	3	2	Himenopter_molt_petit	HOE	1
35	3	2	Anthophora_dispar	ROF	1
35	3	2	Rodanthidium_sticticum	HOE	1
35	1	3	Meligethes_aeneus	EFL	1
35	1	3	Meligethes_aeneus	TVUF	1
35	1	3	Lasioglossum_transitorium_planulum	HOE	1
35	2	3	Apis	TVUH	1
35	2	3	Paragus_tibialis	HOE	1
35	3	3	Meligethes_aeneus	TVUF	1
35	3	3	Eristalinus_aeneus	TVUF	1
35	3	3	Anaspis	HOE	1
35	3	3	Mosca_mitjana_1	TVUF	1
35	3	3	Andrena_vulpecula	HOE	1
35	4	3	Andrena_vulpecula	HOE	1
35	4	3	Musca_1	TVUF	1
36	1	1	Lasioglossum_mediterraneum	TVUF	1
36	1	1	Lasioglossum_mediterraneum	TVUF	1
36	1	1	Apis	TVUF	1
36	1	1	Apis	TVUH	1
36	1	1	Apis	TVUH	1
36	1	1	Apis	TVUH	1
36	1	1	Apis	TVUH	1
36	1	1	Apis	TVUH	1
36	1	1	Microlepidoptera	TVUH	1
36	1	1	Lasioglossum_mediterraneum	TVUF	1
36	1	1	Apis	TVUH	1
36	1	1	Apis	TVUH	1
36	1	1	Apis	TVUF	1
36	1	1	Apis	TVUF	1
36	1	1	Apis	TVUF	1
36	1	1	Apis	TVUH	1
36	1	1	Lasioglossum_mediterraneum	TVUF	1
36	1	1	Apis	TVUF	1
36	1	1	Apis	TVUH	1
36	1	1	Pseudophilotes_panoptes	TVUF	1
36	2	1	Apis	TVUF	1
36	2	1	Apis	TVUH	1
36	2	1	Apis	TVUF	1
36	2	1	Apis	TVUH	1
36	2	1	Apis	ROF	1
36	2	1	Lasioglossum_mediterraneum	ROF	1
36	2	1	Sarcophagidae_5	TVUF	1
36	2	1	Microlepidoptera	TVUF	1
36	2	1	Microlepidoptera	TVUF	1
36	2	1	Apis	TVUH	1
36	2	1	Apis	TVUH	1
36	3	1	Apis	TVUF	1
36	3	1	Apis	TVUF	1
36	3	1	Lasioglossum_mediterraneum	TVUF	1
36	3	1	Mosca_3	TVUF	1
36	3	1	Apis	TVUF	1
36	3	1	Microlepidoptera	TVUF	1
36	3	1	Apis	TVUF	1
36	3	1	Apis	TVUF	1
36	3	1	Fals_conòpid	TVUF	1
36	3	1	Microlepidoptera	TVUF	1
36	3	1	Lasioglossum_mediterraneum	TVUF	1
36	3	1	Apis	TVUH	1
36	3	1	Lasioglossum_mediterraneum	TVUH	1
36	3	1	Apis	TVUH	1
36	4	1	Apis	TVUF	1
36	4	1	Apis	ROF	1
36	4	1	Polistes_gallicus	TVUF	1
36	4	1	Lasioglossum_mediterraneum	TVUF	1
36	4	1	Apis	TVUF	1
36	1	2	Apis	TVUH	1
36	1	2	Apis	TVUF	1
36	1	2	Apis	TVUF	1
36	1	2	Apis	TVUF	1
36	1	2	Polistes_gallicus	TVUF	1
36	1	2	Apis	TVUF	1
36	1	2	Apis	TVUF	1
36	1	2	Apis	TVUH	1
36	1	2	Apis	TVUF	1
36	1	2	Apis	TVUF	1
36	1	2	Apis	TVUH	1
36	1	2	Halictus_tetrazonius	TVUH	1
36	1	2	Pseudophilotes_panoptes	TVUH	1
36	1	2	Apis	TVUH	1
36	1	2	Apis	TVUF	1
36	1	2	Apis	TVUF	1
36	1	2	Apis	TVUF	1
36	1	2	Apis	TVUH	1
36	1	2	Apis	TVUH	1
36	1	2	Apis	TVUH	1
36	1	2	Apis	TVUH	1
36	1	2	Apis	TVUF	1
36	1	2	Apis	TVUH	1
36	2	2	Apis	ROF	1
36	2	2	Apis	TVUH	1
36	2	2	Apis	TVUF	1
36	2	2	Microlepidoptera	TVUF	1
36	2	2	Lasioglossum_mediterraneum	TVUF	1
36	2	2	Apis	TVUH	1
36	2	2	Apis	TVUH	1
36	2	2	Apis	TVUH	1
36	2	2	Apis	TVUF	1
36	2	2	Apis	ROF	1
36	2	2	Apis	ROF	1
36	2	2	Apis	ROF	1
36	2	2	Oxythyrea_funesta	ROF	1
36	2	2	Oxythyrea_funesta	ROF	1
36	2	2	Apis	TVUH	1
36	2	2	Apis	TVUF	1
36	3	2	Apis	TVUH	1
36	3	2	Apis	TVUH	1
36	3	2	Apis	TVUH	1
36	3	2	Apis	TVUF	1
36	3	2	Apis	TVUF	1
36	3	2	Apis	TVUF	1
36	3	2	Lasioglossum_mediterraneum	TVUF	1
36	3	2	Empididae_2	TVUF	1
36	3	2	Apis	ROF	1
36	3	2	Apis	TVUF	1
36	3	2	Apis	TVUF	1
36	3	2	Apis	TVUH	1
36	4	2	Apis	TVUF	1
36	4	2	Apis	TVUF	1
36	4	2	Apis	TVUF	1
36	4	2	Apis	TVUF	1
36	4	2	Apis	TVUF	1
36	1	3	Apis	TVUH	1
36	1	3	Apis	TVUF	1
36	1	3	Apis	TVUF	1
36	1	3	Apis	TVUF	1
36	1	3	Apis	TVUF	1
36	1	3	Apis	TVUF	1
36	1	3	Apis	TVUH	1
36	1	3	Apis	TVUH	1
36	1	3	Apis	TVUH	1
36	1	3	Apis	TVUH	1
36	1	3	Apis	TVUF	1
36	1	3	Apis	TVUF	1
36	1	3	Apis	TVUF	1
36	1	3	Apis	TVUH	1
36	1	3	Apis	TVUF	1
36	1	3	Apis	TVUH	1
36	1	3	Apis	TVUF	1
36	1	3	Apis	TVUF	1
36	1	3	Apis	TVUF	1
36	1	3	Apis	TVUF	1
36	1	3	Apis	TVUH	1
36	1	3	Apis	TVUH	1
36	1	3	Apis	TVUH	1
36	1	3	Apis	TVUH	1
36	1	3	Apis	TVUH	1
36	1	3	Apis	TVUH	1
36	1	3	Apis	TVUH	1
36	1	3	Sarcophagidae_4	TVUH	1
36	1	3	Apis	TVUH	1
36	1	3	Apis	TVUF	1
36	1	3	Apis	TVUH	1
36	1	3	Apis	TVUH	1
36	1	3	Apis	TVUH	1
36	1	3	Fals_conòpid	TVUH	1
36	1	3	Lasioglossum_transitorium_planulum	TVUF	1
36	2	3	Apis	ROF	1
36	2	3	Apis	TVUF	1
36	2	3	Apis	TVUF	1
36	2	3	Apis	TVUF	1
36	2	3	Apis	TVUF	1
36	2	3	Apis	TVUF	1
36	2	3	Apis	TVUF	1
36	2	3	Apis	TVUF	1
36	2	3	Apis	TVUH	1
36	2	3	Apis	TVUH	1
36	2	3	Microlepidoptera	TVUF	1
36	2	3	Oxythyrea_funesta	ROF	1
36	2	3	Apis	ROF	1
36	2	3	Apis	ROF	1
36	2	3	Apis	TVUH	1
36	2	3	Sarcophagidae_5	TVUH	1
36	3	3	Apis	TVUF	1
36	3	3	Apis	TVUH	1
36	3	3	Apis	TVUH	1
36	3	3	Apis	TVUF	1
36	4	3	Apis	TVUF	1
36	4	3	Apis	TVUF	1
36	4	3	Apis	TVUF	1
36	4	3	Apis	TVUF	1
36	4	3	Apis	TVUF	1
36	4	3	Apis	TVUF	1
36	4	3	Nomada_succinta	TVUF	1
36	4	3	Apis	TVUF	1
36	4	3	Apis	TVUF	1
36	4	3	Apis	TVUF	1
36	4	3	Apis	ROF	1
36	4	3	Apis	TVUF	1
37	1	1	Andrena_djelfensis	CAL	2
37	1	1	Andrena_djelfensis	CAL	2
37	1	1	Dasytes_nigroaeneus	CAL	1
37	1	1	Chrysotoxum_cautum	ESE	1
37	1	1	Clanoptilus_abdominalis	ESE	1
37	2	1	Apis	ROF	5
37	2	1	Tropinota_squalida	ROF	1
37	2	1	Andrena_djelfensis	CAL	1
37	3	1	Apis	TVUH	6
37	3	1	Microlepidoptera	TVUH	1
37	3	1	Empididae	TVUH	1
37	3	1	Mosca_20	TVUH	1
37	3	1	Apis	TVUF	3
37	3	1	Mosca_7	TVUF	1
37	3	1	Microlepidoptera	TVUF	1
37	4	1	Apis	TVUF	2
37	4	1	Andrena_djelfensis	TVUF	1
37	4	1	Apis	TVUH	6
37	4	1	Andrena_djelfensis	CAL	4
37	4	1	Apis	TVUH	8
37	4	1	Apis	TVUF	2
37	4	1	Andrena_djelfensis	TVUH	1
37	4	1	Andrena_djelfensis	CAL	1
37	4	1	Oxythyrea_funesta	CAL	1
37	4	1	Dasytes_nigroaeneus	CAL	1
37	4	1	Chrysotoxum_cautum	TVUF	1
37	4	1	Mosca_17	TVUH	1
37	4	1	Lasioglossum_mediterraneum	TVUH	1
37	4	1	Lasioglossum_transitorium_planulum	TVUF	1
37	4	1	Empididae	TVUH	1
37	4	1	Chrysotoxum_cautum	EFL	1
37	4	1	Pseudophilotes_panoptes	TVUH	1
37	1	2	Fals_conòpid	EFL	1
37	1	2	Andrena_djelfensis	CAL	3
37	1	2	Apis	CAL	1
37	1	2	Dasytes_nigroaeneus	CAL	1
37	2	2	Chrysotoxum_cautum	ROF	1
37	2	2	Apis	ROF	1
37	2	2	Fals_conòpid	EFL	1
37	2	2	Apis	ROF	1
37	3	2	Apis	TVUH	8
37	3	2	Empididae	TVUH	1
37	3	2	Anaspis	SHI	1
37	3	2	Apis	TVUF	1
37	3	2	Apis	TVUF	2
37	4	2	Apis	TVUF	1
37	4	2	Andrena_nana	TVUF	1
37	4	2	Apis	TVUF	2
37	4	2	Andrena_djelfensis	CAL	1
37	4	2	Dasytes_nigroaeneus	CAL	1
37	4	2	Apis	TVUH	5
37	4	2	Andrena_djelfensis	TVUH	1
37	4	2	Andrena_djelfensis	CAL	1
37	4	2	Andrena_djelfensis	CAL	2
37	4	2	Apis	CAL	1
37	4	2	Andrena_lepida	TVUF	1
37	4	2	Pterophoridae	TVUH	1
37	4	2	Apis	TVUH	1
37	4	2	Andrena_nana	TVUH	1
37	4	2	Andrena_djelfensis	TVUH	1
37	1	3	Coleoptera_3	EFL	1
37	1	3	Bruchid_2	CAL	1
37	1	3	Apis	CAL	1
37	1	3	Anaspis	ESE	1
37	1	3	Chrysotoxum_cautum	ESE	1
37	2	3	Bombylius_sp_1	ROF	1
37	2	3	Bombus_terrestris	ROF	1
37	2	3	Bombus_terrestris	ROF	1
37	2	3	Bombus_terrestris	ROF	1
37	2	3	Apis	ROF	1
37	2	3	Apis	ROF	1
37	2	3	Apis	ROF	3
37	2	3	Anthophora_dispar	ROF	1
37	2	3	Apis	ROF	1
37	3	3	Lasioglossum_interruptum	TVUF	1
37	3	3	Apis	TVUH	1
37	3	3	Oxythyrea_funesta	CSA	1
37	3	3	Apis	TVUF	1
37	3	3	Clanoptilus_abdominalis	ROF	1
37	3	3	Apis	TVUH	5
37	3	3	Apis	TVUF	1
37	3	3	Andrena_djelfensis	CSA	1
37	4	3	Apis	TVUF	8
37	4	3	Andrena_djelfensis	CAL	1
37	4	3	Apis	CAL	1
37	4	3	Clanoptilus_abdominalis	CAL	1
37	4	3	Lasioglossum_interruptum	TVUH	1
37	4	3	Apis	TVUH	1
37	4	3	Lasioglossum_transitorium_planulum	TVUH	1
38	4	1	Apis	ROF	1
38	4	1	Dasytes_nigroaeneus	ROF	1
38	4	1	Apis	TVUH	1
38	4	1	Apis	TVUH	2
38	4	1	Mosca_17	TVUF	1
38	4	1	Mosca_7	TVUH	1
38	4	1	Rodanthidium_sticticum	FLA	1
38	4	1	Andrena_angustior_impressa	ROF	1
38	3	1	Apis	ROF	1
38	3	1	Apis	ROF	1
38	3	1	Apis	TVUH	1
38	3	1	Apis	ROF	1
38	3	1	Apis	ROF	1
38	3	1	Lasioglossum_transitorium_planulum	ROF	1
38	2	1	Apis	TVUH	1
38	2	1	Apis	TVUH	1
38	2	1	Mosca_7	TVUH	1
38	2	1	Apis	TVUH	1
38	2	1	Apis	TVUH	2
38	2	1	Apis	TVUH	2
38	2	1	Mosca_7	TVUH	1
38	2	1	Lasioglossum_griseolum	FLA	1
38	2	1	Vespa_parasita_negra_potes_taronja	TVUF	1
38	2	1	Apis	CSA	1
38	2	1	Lobonyx_aeneus	CSA	1
38	2	1	Apis	ROF	1
38	1	1	Apis	CSA	1
38	1	1	Mosca_7	TVUH	1
38	1	1	Apis	TVUF	1
38	1	1	Mosca_18	TVUF	1
38	1	1	Empididae	TVUF	1
38	1	1	Mosca_18	TVUF	1
38	1	1	Apis	TVUH	1
38	1	1	Sarcophagidae_1	TVUF	1
38	1	1	Lucilia	TVUH	1
38	1	1	Fals_conòpid	TVUF	1
38	1	1	Apis	TVUF	1
38	1	1	Apis	TVUF	2
38	1	1	Apis	TVUH	1
38	1	1	Rodanthidium_sticticum	AZA	1
38	1	1	Apis	TVUF	1
38	1	1	Apis	TVUH	1
38	1	1	Microlepidoptera	TVUH	1
38	1	1	Microlepidoptera	TVUH	1
38	4	2	Apis	ROF	1
38	4	2	Apis	TVUH	1
38	4	2	Apis	TVUH	1
38	4	2	Apis	TVUH	2
38	4	2	Apis	TVUH	1
38	4	2	Apis	TVUH	1
38	4	2	Conophorus	TVUH	1
38	4	2	Clanoptilus_abdominalis	CSA	1
38	4	2	Hylaeus_hyalinatus	TVUF	1
38	4	2	Apis	TVUH	1
38	4	2	Andrena_angustior_impressa	ROF	1
38	3	2	Apis	ROF	1
38	3	2	Apis	TVUH	1
38	3	2	Apis	ROF	1
38	2	2	Apis	TVUH	1
38	2	2	Mosca_16	TVUH	1
38	2	2	Apis	TVUH	2
38	2	2	Apis	TVUH	2
38	2	2	Apis	TVUH	1
38	2	2	Apis	ROF	2
38	1	2	Clanoptilus_abdominalis	CSA	1
38	1	2	Anthrenus_3	CSA	1
38	1	2	Apis	TVUH	1
38	1	2	Mosca_7	TVUF	1
38	1	2	Sarcophagidae_5	TVUF	1
38	1	2	Lasioglossum_griseolum	TVUF	1
38	1	2	Apis	TVUF	1
38	1	2	Mosca_18	TVUF	1
38	1	2	Microlepidoptera	TVUF	1
38	1	2	Lasioglossum_griseolum	TVUH	1
38	1	2	Apis	TVUF	1
38	1	2	Fals_conòpid	TVUH	1
38	1	2	Microlepidoptera	TVUH	1
38	1	2	Andrena_nana	TVUF	1
38	1	2	Apis	TVUH	1
38	1	2	Apis	TVUH	1
38	1	2	Apis	TVUF	1
38	1	2	Lasioglossum_subhirtum	TVUF	1
38	1	2	Apis	TVUH	1
38	1	2	Microlepidoptera	TVUF	1
38	1	2	Apis	ROF	1
38	1	2	Apis	ROF	1
38	4	3	Apis	ROF	1
38	4	3	Apis	TVUH	2
38	4	3	Apis	TVUH	3
38	4	3	Apis	TVUH	2
38	4	3	Apis	TVUH	1
38	4	3	Lasioglossum_griseolum	TVUH	1
38	4	3	Lasioglossum_griseolum	TVUH	1
38	4	3	Apis	TVUH	1
38	4	3	Chamaesyrphus	TVUH	1
38	4	3	Apis	ROF	1
38	4	3	Apis	ROF	1
38	3	3	Apis	ROF	1
38	3	3	Apis	ROF	1
38	3	3	Apis	ROF	1
38	3	3	Apis	TVUH	1
38	3	3	Microlepidoptera	TVUF	1
38	3	3	Lasioglossum_griseolum	TVUH	1
38	3	3	Apis	TVUH	1
38	3	3	Apis	ROF	1
38	3	3	Apis	ROF	1
38	2	3	Apis	TVUH	1
38	2	3	Lasioglossum_transitorium_planulum	TVUF	1
38	2	3	Microlepidoptera	TVUF	1
38	2	3	Hylaeus_hyalinatus	TVUF	1
38	2	3	Microlepidoptera	TVUH	1
38	2	3	Halictus_tetrazonius	TVUH	1
38	2	3	Fals_conòpid	TVUH	1
38	2	3	Apis	TVUH	1
38	2	3	Mosca_7	TVUH	1
38	2	3	Apis	TVUF	1
38	2	3	Apis	TVUH	1
38	2	3	Nomada_succinta	TVUH	1
38	2	3	Microlepidoptera	TVUH	1
38	2	3	Oxythyrea_funesta	ROF	1
38	1	3	Rodanthidium_sticticum	OLA	1
38	1	3	Andrena_nana	CSA	1
38	1	3	Apis	TVUF	1
38	1	3	Mosca_16	TVUF	1
38	1	3	Microlepidoptera	TVUF	1
38	1	3	Apis	TVUF	1
